,timestamp,SOSC Position
457,2020-06-30 05:00:00,-1.0
458,2020-06-30 06:00:00,0.0
459,2020-06-30 07:00:00,0.0
460,2020-06-30 08:00:00,0.0
461,2020-06-30 09:00:00,0.0
462,2020-06-30 10:00:00,0.0
463,2020-06-30 11:00:00,0.0
464,2020-06-30 12:00:00,0.0
465,2020-06-30 13:00:00,0.0
466,2020-06-30 14:00:00,0.0
467,2020-06-30 15:00:00,0.0
468,2020-06-30 16:00:00,0.0
469,2020-06-30 17:00:00,0.0
470,2020-06-30 18:00:00,0.0
471,2020-06-30 19:00:00,0.0
472,2020-06-30 20:00:00,0.0
473,2020-06-30 21:00:00,0.0
474,2020-06-30 22:00:00,0.0
475,2020-06-30 23:00:00,0.0
476,2020-07-01 00:00:00,1.0
477,2020-07-01 01:00:00,1.0
478,2020-07-01 02:00:00,0.0
479,2020-07-01 03:00:00,0.0
480,2020-07-01 04:00:00,1.0
481,2020-07-01 05:00:00,1.0
482,2020-07-01 06:00:00,0.0
483,2020-07-01 07:00:00,0.0
484,2020-07-01 08:00:00,0.0
485,2020-07-01 09:00:00,0.0
486,2020-07-01 10:00:00,0.0
487,2020-07-01 11:00:00,0.0
488,2020-07-01 12:00:00,0.0
489,2020-07-01 13:00:00,0.0
490,2020-07-01 14:00:00,0.0
491,2020-07-01 15:00:00,0.0
492,2020-07-01 16:00:00,-1.0
493,2020-07-01 17:00:00,-1.0
494,2020-07-01 18:00:00,-1.0
495,2020-07-01 19:00:00,0.0
496,2020-07-01 20:00:00,0.0
497,2020-07-01 21:00:00,-1.0
498,2020-07-01 22:00:00,-1.0
499,2020-07-01 23:00:00,0.0
500,2020-07-02 00:00:00,0.0
501,2020-07-02 01:00:00,0.0
502,2020-07-02 02:00:00,-1.0
503,2020-07-02 03:00:00,0.0
504,2020-07-02 04:00:00,0.0
505,2020-07-02 05:00:00,-1.0
506,2020-07-02 06:00:00,-1.0
507,2020-07-02 07:00:00,0.0
508,2020-07-02 08:00:00,0.0
